date,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm
1964-01-01,-5.1,-7.8,-3.9,0.2
1964-01-06,-2.8,-3.9,-2.2,0.0
1964-01-17,-20.3,-22.8,-17.8,0.1
1964-01-19,-5.0,-17.2,-2.2,2.0
1964-01-22,-1.8,-7.8,0.0,1.0
1964-01-25,-11.9,-22.2,-8.9,1.0
1964-01-30,-12.1,-16.1,-10.0,0.2
1964-02-06,-2.9,-5.0,0.0,3.0
1964-02-09,-11.9,-16.1,-10.0,1.2
1964-02-13,-5.0,-12.2,0.0,1.3
1964-02-18,-15.2,-22.2,-8.9,0.0
1964-02-19,-16.0,-20.0,-13.9,0.2
1964-02-20,-9.1,-15.0,-6.1,1.9
1964-02-25,-20.4,-27.2,-11.1,0.0
1964-02-26,-18.3,-26.1,-8.9,0.0
1964-02-27,-16.3,-27.2,-7.8,0.0
1964-02-28,-14.1,-22.2,-6.1,0.0
1964-02-29,-11.7,-18.9,-6.1,0.0
1964-03-01,-7.1,-11.1,-2.2,0.0
1964-03-03,-7.4,-12.2,-1.1,0.0
1964-03-07,-19.4,-27.2,-12.8,0.0
1964-03-08,-15.2,-21.1,-8.9,0.0
1964-03-09,-15.3,-22.2,-10.0,0.0
1964-03-10,-7.1,-12.2,-1.1,3.3
1964-03-11,-6.9,-12.2,-2.8,0.0
1964-03-15,-11.8,-17.8,-3.9,0.0
1964-03-16,-11.4,-17.2,-5.0,0.0
1964-03-17,-9.8,-17.8,-2.8,0.0
1964-03-18,-5.6,-7.8,-3.9,9.2
1964-03-19,-2.0,-6.1,0.0,0.4
1964-03-21,-8.2,-15.0,-2.2,0.0
1964-03-22,-8.9,-17.2,-2.8,0.0
1964-03-23,-3.0,-7.2,0.0,1.2
1964-03-24,-0.8,-2.8,1.1,7.0
1964-03-26,1.4,0.0,3.9,5.7
1964-03-29,-2.6,-7.8,2.2,0.0
1964-03-30,-1.7,-3.9,7.2,0.0
1964-03-31,-1.9,-3.9,0.0,0.5
1964-04-01,-1.7,-2.8,0.0,2.0
1964-04-02,-0.3,-2.8,2.2,3.3
1964-04-03,0.6,0.0,2.2,4.4
1964-04-04,1.2,0.0,2.8,1.3
1964-04-05,1.2,0.0,2.2,9.6
1964-04-07,1.4,0.0,3.9,0.2
1964-04-09,1.1,0.0,2.2,0.9
1964-04-10,1.4,0.0,2.8,0.5
1964-04-11,1.5,0.0,2.2,0.0
1964-04-12,2.0,0.0,5.0,0.0
1964-04-13,3.3,1.1,7.8,0.0
1964-04-14,3.8,-1.1,8.9,0.0
1964-04-15,3.9,0.0,7.8,0.0
1964-04-16,4.4,2.2,7.8,0.0
1964-04-17,5.3,0.0,10.0,0.0
1964-04-18,6.1,2.8,10.0,0.5
1964-04-20,6.2,0.0,11.1,0.0
1964-04-21,6.9,2.8,11.1,0.5
1964-04-25,6.8,2.8,11.1,0.0
1964-04-27,3.8,-2.2,10.0,0.0
1964-04-28,6.1,-1.1,10.0,0.0
1964-04-29,8.9,5.0,13.9,0.0
1964-05-01,11.7,3.9,17.8,0.0
1964-05-02,13.0,7.8,18.9,0.0
1964-05-03,11.2,7.8,17.2,0.3
1964-05-04,11.8,6.1,17.2,0.2
1964-05-05,10.2,7.2,13.9,2.2
1964-05-06,10.2,3.9,15.0,0.0
1964-05-07,11.2,7.2,17.2,0.3
1964-05-08,13.8,3.9,20.0,0.0
1964-05-09,13.9,0.0,18.9,0.0
1964-05-10,15.8,12.2,22.2,0.0
1964-05-12,13.2,5.0,18.9,0.0
1964-05-14,10.7,8.9,13.9,17.3
1964-05-15,10.8,7.2,12.8,0.0
1964-05-16,12.6,8.9,16.1,0.0
1964-05-18,11.8,3.9,17.8,0.0
1964-05-21,7.6,6.1,8.9,8.1
1964-05-22,10.6,7.2,15.0,2.9
1964-05-23,9.6,6.1,12.8,0.3
1964-05-25,13.0,3.9,17.8,0.0
1964-05-26,13.7,7.2,18.9,0.0
1964-05-28,11.3,10.0,12.2,19.9
1964-05-29,12.7,11.1,16.1,0.0
1964-05-31,16.6,6.1,22.8,0.0
1964-06-01,19.4,12.2,26.1,0.0
1964-06-02,21.2,16.1,27.8,0.2
1964-06-03,20.9,17.2,27.2,5.6
1964-06-05,20.6,15.0,26.1,37.1
1964-06-08,18.7,11.1,23.9,0.0
1964-06-09,18.9,13.9,25.0,0.0
1964-06-10,18.7,11.1,23.9,0.0
1964-06-11,19.4,13.9,23.9,2.1
1964-06-12,17.7,11.1,22.8,0.0
1964-06-13,21.4,11.1,26.1,0.0
1964-06-15,15.4,8.9,20.0,0.0
1964-06-16,18.2,8.9,23.9,0.0
1964-06-18,19.7,13.9,25.0,0.0
1964-06-19,20.1,17.2,23.9,0.0
1964-06-20,17.4,10.0,22.8,0.0
1964-06-21,19.7,12.2,26.1,0.0
1964-06-22,20.8,12.8,30.0,8.9
1964-06-24,15.9,7.8,21.1,0.0
1964-06-25,19.1,10.0,26.1,0.0
1964-06-26,21.2,13.9,27.2,0.0
1964-06-27,18.9,15.0,23.9,0.1
1964-06-28,17.8,12.2,22.8,0.0
1964-06-29,19.4,11.1,25.0,0.0
1964-06-30,21.5,12.2,27.8,0.0
1964-07-02,21.1,16.1,28.9,0.0
1964-07-03,20.7,16.1,26.1,1.3
1964-07-04,20.1,16.1,26.1,0.5
1964-07-05,16.7,16.1,17.8,56.2
1964-07-06,16.9,13.9,20.0,0.6
1964-07-07,17.9,12.2,22.8,0.0
1964-07-08,18.0,15.0,21.1,0.2
1964-07-11,22.4,15.0,27.8,0.0
1964-07-13,23.2,17.2,28.9,0.0
1964-07-14,23.7,17.2,30.0,0.0
1964-07-15,22.6,17.2,28.9,0.6
1964-07-16,20.3,17.2,27.8,1.2
1964-07-23,12.8,6.1,17.2,0.0
1964-07-24,14.3,10.0,22.2,0.0
1964-07-25,18.0,8.9,23.9,0.0
1964-07-29,20.2,12.2,27.2,0.0
1964-08-01,19.9,15.0,27.2,0.0
1964-08-02,21.2,16.1,31.1,0.0
1964-08-03,21.9,17.8,31.1,0.0
1964-08-05,14.2,12.2,17.2,4.4
1964-08-06,16.2,12.2,20.0,0.0
1964-08-12,16.8,13.9,21.1,1.3
1964-08-15,13.9,8.9,22.2,0.8
1964-08-17,11.9,7.2,17.8,0.0
1964-08-20,15.7,7.8,22.8,0.0
1964-08-23,18.2,12.8,25.0,0.0
1964-08-25,13.9,12.2,17.2,3.2
1964-08-26,15.2,11.1,22.8,0.4
1964-08-28,16.9,10.0,23.9,0.0
1964-09-01,16.8,12.8,22.2,0.9
1964-09-04,11.0,6.1,16.1,0.6
1964-09-05,13.3,7.2,20.0,0.3
1964-09-07,18.2,12.2,25.0,0.0
1964-09-08,17.4,11.1,25.0,0.2
1964-09-09,19.1,12.8,25.0,0.0
1964-09-12,11.3,7.2,16.1,0.9
1964-09-15,9.8,5.0,13.9,0.0
1964-09-16,14.1,7.8,22.2,0.0
1964-09-17,17.5,11.1,26.1,0.0
1964-09-19,17.3,10.0,26.1,0.0
1964-09-22,10.8,6.1,17.8,0.0
1964-09-23,10.9,5.0,18.9,0.0
1964-09-24,10.4,3.9,18.9,0.0
1964-09-25,10.8,6.1,17.8,0.0
1964-09-26,11.6,3.9,17.8,0.0
1964-09-28,3.9,-3.9,12.2,0.0
1964-09-29,8.1,0.0,16.1,0.0
1964-10-02,6.6,2.2,11.1,0.2
1964-10-03,6.2,2.8,10.0,0.0
1964-10-06,4.5,-2.2,7.8,0.0
1964-10-07,6.6,2.8,12.8,0.0
1964-10-08,6.1,-2.8,13.9,0.0
1964-10-09,8.4,1.1,17.2,0.0
1964-10-10,9.9,2.8,17.8,0.0
1964-10-11,7.6,6.1,10.0,0.0
1964-10-12,7.9,3.9,12.8,0.0
1964-10-13,9.7,6.1,16.1,0.0
1964-10-14,11.1,2.8,17.8,0.0
1964-10-15,10.3,7.2,15.0,0.0
1964-10-16,8.8,6.1,12.2,0.0
1964-10-18,6.4,5.0,7.8,0.0
1964-10-19,6.2,3.9,7.8,0.9
1964-10-21,1.4,-2.8,3.9,0.0
1964-10-23,5.1,-2.2,12.2,0.0
1964-10-24,5.9,3.9,8.9,0.0
1964-10-29,1.6,-1.1,3.9,0.0
1964-10-30,3.7,0.0,6.1,0.0
1964-11-03,-0.9,-2.8,0.0,0.0
1964-11-04,1.4,0.0,2.2,0.0
1964-11-05,2.4,0.0,3.9,0.5
1964-11-07,-1.1,-2.2,0.0,0.0
1964-11-11,-0.8,-2.2,1.1,0.0
1964-11-14,0.8,-1.1,2.2,3.0
1964-11-15,0.6,0.0,1.1,8.0
1964-11-16,4.5,2.2,7.2,8.5
1964-11-20,-0.2,-1.1,0.0,0.0
1964-11-23,-11.6,-15.0,-8.9,0.0
1964-11-30,0.3,-1.1,1.1,0.5
1964-12-04,-0.7,-2.8,1.1,0.1
1964-12-05,2.9,1.1,3.9,0.1
1964-12-06,0.4,0.0,1.1,0.0
1964-12-08,-2.1,-2.8,-1.1,0.0
1964-12-10,-3.0,-5.0,-2.2,0.0
1964-12-14,-5.1,-8.9,-2.8,0.0
1964-12-15,-3.1,-5.0,-2.2,0.1
1964-12-16,-2.3,-2.8,-1.1,0.3
1964-12-22,-17.3,-20.0,-12.2,0.4
1964-12-31,-1.3,-2.2,0.0,2.6
1965-01-04,0.4,0.0,1.1,1.9
1965-01-24,-12.2,-17.2,-7.8,0.0
1965-02-08,-16.7,-21.1,-12.8,0.0
1965-02-09,-11.7,-15.0,-7.8,1.0
1965-02-16,-3.6,-5.0,-2.2,0.0
1965-02-19,-14.4,-17.8,-8.9,0.0
1965-02-22,-5.0,-7.2,-2.2,0.6
1965-02-27,-16.7,-18.9,-12.8,0.0
1965-03-02,-12.0,-17.8,-5.0,0.0
1965-03-08,-13.3,-17.8,-8.9,0.0
1965-03-09,-12.6,-17.8,-6.1,0.0
1965-03-10,-12.5,-18.9,-6.1,0.0
1965-03-11,-10.8,-13.9,-5.0,0.0
1965-03-14,-3.1,-8.9,0.0,0.0
1965-03-15,-4.1,-10.0,1.1,0.0
1965-03-17,-0.7,-2.8,1.1,0.0
1965-03-21,-0.2,-2.8,2.8,0.0
1965-03-22,-0.9,-2.8,2.2,0.0
1965-03-23,-0.4,-2.2,2.2,2.6
1965-03-26,1.6,-1.1,5.0,0.0
1965-03-27,3.5,0.0,10.0,0.0
1965-03-29,0.3,-1.1,2.2,9.5
1965-03-31,1.2,-1.1,3.9,0.1
1965-04-03,-5.7,-7.2,-2.8,0.1
1965-04-04,-5.7,-10.0,-2.2,0.0
1965-04-05,-4.4,-7.8,-2.2,0.0
1965-04-06,-3.0,-6.1,-1.1,0.0
1965-04-07,0.6,-3.9,6.1,0.0
1965-04-10,-3.9,-7.2,-1.1,0.0
1965-04-13,0.0,-6.1,6.1,0.0
1965-04-16,4.7,-2.2,11.1,0.0
1965-04-17,6.3,-2.2,12.8,0.0
1965-04-18,7.9,-1.1,12.8,0.0
1965-04-19,6.6,1.1,13.9,0.0
1965-04-24,4.3,2.8,5.0,1.6
1965-04-25,5.9,3.9,12.8,3.1
1965-04-26,6.1,3.9,7.2,9.2
1965-04-27,7.2,5.0,10.0,0.0
1965-04-30,8.8,6.1,12.8,0.6
1965-05-03,6.0,-1.1,11.1,0.0
1965-05-04,4.6,2.2,7.8,2.4
1965-05-06,2.9,1.1,5.0,4.8
1965-05-07,6.1,0.0,11.1,0.0
1965-05-08,12.6,1.1,17.2,0.0
1965-05-09,12.2,7.8,17.8,0.0
1965-05-10,11.5,7.2,17.2,11.7
1965-05-11,13.9,8.9,17.8,5.9
1965-05-13,16.3,10.0,22.2,0.0
1965-05-14,13.7,11.1,17.8,2.4
1965-05-17,3.5,0.0,7.8,1.2
1965-05-18,12.4,1.1,16.1,0.0
1965-05-23,7.5,5.0,12.8,0.8
1965-05-28,17.1,7.8,23.9,0.0
1965-05-29,16.4,8.9,22.8,0.0
1965-06-01,10.0,7.8,13.9,0.0
1965-06-02,15.8,6.1,23.9,0.0
1965-06-09,15.7,8.9,22.2,0.0
1965-06-10,17.2,7.8,22.8,0.0
1965-06-11,19.6,12.8,26.1,0.4
1965-06-13,19.3,15.0,26.1,0.0
1965-06-14,17.0,12.8,25.0,2.5
1965-06-17,16.0,6.1,22.2,0.0
1965-06-19,21.5,11.1,27.2,0.0
1965-06-24,18.6,10.0,25.0,0.3
1965-06-25,16.9,10.0,22.2,0.0
1965-06-26,17.7,12.8,23.9,0.0
1965-06-27,21.4,15.0,27.8,0.0
1965-07-01,14.1,7.2,22.8,0.0
1965-07-05,18.9,12.2,25.0,0.0
1965-07-06,22.5,13.9,30.0,0.0
1965-07-09,18.9,12.2,25.0,0.0
1965-07-15,24.0,13.9,31.1,0.0
1965-07-16,23.6,17.8,28.9,0.0
1965-07-17,21.8,18.9,26.1,26.0
1965-07-19,12.1,7.8,16.1,0.0
1965-07-20,12.4,7.8,17.2,0.0
1965-07-23,17.6,11.1,26.1,0.7
1965-07-24,18.9,13.9,27.2,2.3
1965-07-25,20.4,15.0,26.1,0.0
1965-07-27,20.1,13.9,26.1,0.9
1965-07-29,16.3,10.0,20.0,0.8
1965-07-30,17.4,7.8,22.2,0.0
1965-07-31,15.6,12.8,18.9,4.4
1965-08-03,22.3,11.1,32.2,0.0
1965-08-06,15.2,10.0,22.2,0.0
1965-08-12,17.0,15.0,20.0,0.0
1965-08-13,14.0,10.0,17.8,7.7
1965-08-14,13.1,11.1,16.1,1.3
1965-08-15,12.4,10.0,16.1,0.0
1965-08-18,10.9,5.0,17.2,0.0
1965-08-21,13.3,7.2,20.0,0.0
1965-08-22,16.6,7.2,22.8,0.0
1965-08-23,18.1,11.1,25.0,0.0
1965-08-24,17.6,10.0,26.1,0.0
1965-08-28,16.7,10.0,27.2,0.0
1965-08-30,23.2,12.2,30.0,0.0
1965-08-31,19.9,15.0,25.0,0.0
1965-09-02,18.7,10.0,25.0,0.0
1965-09-04,17.3,15.0,22.2,1.4
1965-09-07,21.0,11.1,30.0,0.0
1965-09-09,18.2,12.2,26.1,26.6
1965-09-10,15.3,12.8,17.8,13.5
1965-09-11,15.0,8.9,20.0,0.1
1965-09-18,10.3,2.8,16.1,0.0
1965-09-19,13.8,7.2,20.0,0.0
1965-09-24,10.5,7.8,15.0,0.8
1965-09-25,9.2,5.0,12.8,0.0
1965-09-26,9.2,2.2,13.9,0.0
1965-10-01,12.6,10.0,16.1,0.4
1965-10-05,5.8,0.0,16.1,0.0
1965-10-08,6.9,6.1,7.8,0.2
1965-10-12,-1.3,-3.9,2.2,0.0
1965-10-16,7.6,5.0,10.0,0.0
1965-10-17,9.6,7.2,12.2,0.0
1965-10-27,2.2,-2.2,2.8,0.1
1965-10-28,3.6,2.2,3.9,0.0
1965-10-29,5.9,2.2,10.0,0.0
1965-10-30,6.4,2.2,12.2,0.0
1965-11-05,2.5,2.2,2.8,1.7
1965-11-12,-10.7,-13.9,-7.2,0.0
1965-11-14,-14.3,-17.2,-11.1,0.0
1965-11-15,-15.6,-17.8,-12.2,0.0
1965-11-18,-16.3,-18.9,-12.8,0.0
1965-11-28,-7.5,-17.2,1.1,0.0
1965-12-01,-0.9,-1.1,0.0,0.7
1965-12-06,0.4,0.0,1.1,10.0
1965-12-12,2.7,1.1,3.9,0.4
1965-12-14,1.1,0.0,2.2,6.9
1965-12-17,-4.3,-5.0,-3.9,1.3
1965-12-18,-3.7,-3.9,-2.8,6.3
1965-12-27,-3.9,-7.8,-2.8,0.6
1965-12-31,-4.2,-10.0,-2.2,0.1
1966-01-09,-8.9,-10.0,-7.2,0.0
1966-01-11,-7.2,-7.8,-6.1,0.5
1966-01-12,-6.4,-7.2,-5.0,1.5
1966-01-16,-20.1,-26.1,-17.8,0.3
1966-01-17,-15.2,-20.0,-13.9,1.3
1966-01-19,-2.4,-8.9,0.0,7.1
1966-01-21,-7.0,-7.8,-6.1,6.1
1966-01-26,-2.6,-3.9,0.0,3.3
1966-01-30,-15.1,-17.2,-12.8,0.3
1966-01-31,-4.4,-16.1,-1.1,4.6
1966-02-01,0.2,-1.1,1.1,2.8
1966-02-06,-18.9,-22.2,-17.2,0.4
1966-02-07,-13.2,-21.1,-7.8,3.3
1966-02-09,-18.5,-20.0,-17.2,0.7
1966-03-05,0.7,0.0,2.2,0.6
1966-03-06,0.4,0.0,1.1,0.0
1966-03-08,-0.2,-2.8,1.1,2.6
1966-03-14,3.7,1.1,7.2,0.0
1966-03-15,3.9,2.2,6.1,8.9
1966-03-16,-1.2,-2.2,0.0,0.0
1966-03-21,-1.2,-11.1,1.1,1.7
1966-03-22,0.6,-1.1,2.2,1.8
1966-03-23,-0.2,-2.2,2.2,2.0
1966-03-26,2.9,2.2,3.9,8.2
1966-03-29,4.6,2.8,7.2,0.8
1966-03-30,5.2,2.2,10.0,0.0
1966-04-01,6.8,2.2,12.2,0.0
1966-04-02,6.8,2.2,12.2,0.0
1966-04-08,9.7,3.9,12.2,0.0
1966-04-11,14.0,5.0,20.0,0.0
1966-04-12,12.7,2.8,17.8,0.0
1966-04-13,11.2,3.9,17.2,2.6
1966-04-15,12.2,7.2,17.8,0.0
1966-04-17,14.1,8.9,20.0,2.1
1966-04-19,12.9,10.0,17.2,0.2
1966-04-24,7.6,2.8,11.1,0.0
1966-04-29,7.1,0.0,12.2,0.0
1966-05-02,6.9,3.9,8.9,7.8
1966-05-04,9.8,5.0,17.2,0.0
1966-05-08,16.1,8.9,22.8,2.7
1966-05-09,21.5,12.8,28.9,0.0
1966-05-10,18.9,13.9,27.2,4.3
1966-05-11,17.9,13.9,21.1,1.9
1966-05-12,16.2,10.0,22.2,9.8
1966-05-14,7.8,0.0,13.9,0.0
1966-05-15,11.1,1.1,17.8,0.0
1966-05-17,16.9,10.0,23.9,0.0
1966-05-18,14.6,10.0,22.2,0.0
1966-05-22,18.1,10.0,23.9,0.4
1966-05-23,21.1,13.9,27.2,0.0
1966-05-28,18.1,13.9,27.2,0.0
1966-05-31,17.4,12.8,22.8,1.9
1966-06-03,14.8,8.9,22.2,0.0
1966-06-04,14.1,10.0,17.8,0.0
1966-06-05,16.4,7.8,22.8,0.0
1966-06-06,18.8,10.0,26.1,0.0
1966-06-09,17.1,13.9,25.0,35.1
1966-06-10,13.4,10.0,18.9,0.0
1966-06-11,11.3,5.0,16.1,0.0
1966-06-12,12.5,6.1,15.0,0.0
1966-06-15,7.0,3.9,12.2,0.4
1966-06-20,17.1,10.0,26.1,2.7
1966-06-21,21.0,12.8,27.8,0.0
1966-06-23,24.3,16.1,27.8,0.0
1966-06-24,22.8,16.1,27.2,0.0
1966-06-25,20.3,15.0,26.1,0.0
1966-06-26,17.9,12.8,22.2,0.0
1966-06-28,22.5,15.0,27.8,0.0
1966-06-29,21.3,13.9,27.2,0.0
1966-06-30,21.2,13.9,30.0,0.0
1966-07-01,20.0,17.2,27.8,7.7
1966-07-05,18.6,12.8,23.9,3.7
1966-07-12,20.4,12.2,26.1,0.0
1966-07-13,21.6,13.9,27.2,1.3
1966-07-17,23.8,17.2,32.2,0.0
1966-07-18,25.4,17.2,32.2,0.0
1966-07-19,24.1,18.9,30.0,0.0
1966-07-25,19.7,13.9,25.0,0.0
1966-07-26,21.9,16.1,27.2,0.0
1966-07-27,20.6,16.1,26.1,0.5
1966-07-30,20.6,15.0,27.2,0.0
1966-08-01,19.9,17.2,26.1,1.8
1966-08-04,19.6,17.2,27.8,9.7
1966-08-05,23.4,16.1,30.0,0.0
1966-08-06,24.7,16.1,32.2,0.0
1966-08-08,19.6,15.0,25.0,0.0
1966-08-09,18.5,11.1,23.9,0.0
1966-08-10,20.2,16.1,27.2,0.0
1966-08-16,25.4,18.9,32.8,0.0
1966-08-17,16.3,12.8,20.0,2.8
1966-08-19,22.8,7.8,26.1,0.0
1966-08-21,18.3,12.2,26.1,0.0
1966-08-24,22.6,17.2,30.0,7.9
1966-08-27,11.6,5.0,16.1,0.0
1966-08-28,10.1,7.2,16.1,1.1
1966-08-30,6.7,6.1,7.8,7.5
1966-08-31,10.9,2.2,15.0,0.0
1966-09-01,12.8,6.1,21.1,0.0
1966-09-03,14.5,7.2,22.2,2.0
1966-09-10,11.6,6.1,16.1,1.2
1966-09-12,8.1,2.2,15.0,2.8
1966-09-14,12.7,2.8,18.9,0.6
1966-09-15,15.6,12.2,22.8,0.0
1966-09-20,7.6,5.0,10.0,0.0
1966-09-23,6.6,1.1,12.2,0.0
1966-09-25,5.3,-1.1,10.0,0.0
1966-09-30,5.1,0.0,10.0,0.0
1966-10-02,8.7,5.0,13.9,0.0
1966-10-05,16.1,10.0,22.8,0.0
1966-10-07,6.1,2.8,11.1,0.2
1966-10-08,3.1,-2.2,10.0,0.0
1966-10-09,6.9,0.0,15.0,0.0
1966-10-12,2.6,-5.0,7.2,0.0
1966-10-13,4.8,3.9,6.1,14.6
1966-10-15,1.4,0.0,2.2,0.0
1966-10-16,1.8,-1.1,5.0,0.0
1966-10-18,6.9,5.0,11.1,0.0
1966-10-20,6.4,0.0,13.9,0.0
1966-10-21,6.6,3.9,12.8,0.0
1966-10-23,7.0,2.2,11.1,0.0
1966-10-24,8.2,5.0,10.0,0.9
1966-10-25,9.8,7.8,11.1,5.9
1966-10-31,-9.2,-10.0,-3.9,0.0
1966-11-02,-4.1,-6.1,-2.8,4.1
1966-11-04,-6.3,-10.0,-2.8,0.0
1966-11-05,-1.8,-3.9,0.0,0.6
1966-11-09,-4.0,-7.2,-1.1,0.0
1966-11-10,-0.4,-5.0,6.1,0.0
1966-11-11,-0.7,-2.8,5.0,0.0
1966-11-17,0.6,0.0,1.1,6.4
1966-11-18,1.7,0.0,2.2,1.7
1966-11-20,0.4,-1.1,1.1,0.0
1966-11-23,1.8,0.0,2.8,0.2
1966-11-26,0.7,0.0,2.2,8.3
1966-11-27,0.8,0.0,2.2,0.5
1966-11-30,-2.8,-3.9,-2.2,7.0
1966-12-01,-0.8,-2.8,0.0,1.1
1966-12-06,-16.2,-18.9,-15.0,0.9
1966-12-07,-15.3,-18.9,-12.8,1.7
1966-12-09,-12.8,-22.2,-5.0,0.8
1966-12-11,-7.6,-8.9,-7.2,6.0
1966-12-14,-8.9,-10.0,-8.9,0.2
1966-12-20,-17.8,-21.1,-16.1,0.3
1966-12-22,-17.1,-21.1,-13.9,4.7
1966-12-24,-6.1,-7.8,-5.0,5.1
1966-12-28,-10.3,-11.1,-8.9,0.0
1967-01-01,-20.2,-22.8,-16.1,0.0
1967-01-05,-7.4,-10.0,-5.0,2.3
1967-01-11,-14.1,-22.2,-11.1,11.1
1967-01-14,-21.9,-25.0,-20.0,0.0
1967-01-18,-24.7,-27.2,-17.8,0.0
1967-01-19,-21.3,-27.8,-13.9,0.0
1967-01-24,-27.3,-28.9,-22.2,0.0
1967-01-25,-29.1,-33.9,-22.8,0.0
1967-01-27,-11.6,-13.9,-8.9,0.5
1967-02-03,-28.7,-33.9,-21.1,0.0
1967-02-04,-27.5,-32.2,-18.9,0.0
1967-02-05,-17.4,-23.9,-13.9,0.2
1967-02-09,-6.2,-7.8,-2.8,0.4
1967-02-12,-19.9,-23.9,-17.2,0.0
1967-02-19,-16.2,-22.2,-11.1,0.0
1967-02-20,-16.8,-22.8,-7.8,0.0
1967-02-26,-11.2,-17.2,-2.2,0.0
1967-02-28,-10.0,-16.1,-6.1,0.0
1967-03-01,-7.6,-11.1,-3.9,0.0
1967-03-02,-0.9,-5.0,2.2,3.2
1967-03-04,-3.6,-5.0,-1.1,0.6
1967-03-16,-2.8,-3.9,0.0,0.5
1967-03-18,-1.4,-3.9,0.0,0.4
1967-03-19,-0.6,-1.1,1.1,1.2
1967-03-21,-5.3,-7.2,-2.2,0.3
1967-03-22,-4.8,-6.1,-2.8,0.0
1967-03-25,-1.5,-5.0,2.8,0.0
1967-03-26,-0.7,-5.0,3.9,0.0
1967-03-28,-0.1,-5.0,5.0,0.0
1967-03-29,-0.6,-3.9,5.0,0.0
1967-03-31,0.6,-3.9,6.1,0.0
1967-04-01,2.6,0.0,7.2,0.0
1967-04-02,4.9,1.1,8.9,0.0
1967-04-03,3.3,1.1,7.2,0.0
1967-04-04,4.3,2.2,7.2,0.0
1967-04-06,7.3,0.0,12.2,0.0
1967-04-07,4.6,2.8,8.9,0.0
1967-04-08,4.8,1.1,11.1,0.0
1967-04-12,8.6,5.0,12.8,2.8
1967-04-13,4.6,2.8,7.2,0.3
1967-04-15,6.7,0.0,12.2,0.0
1967-04-16,7.1,0.0,12.2,0.0
1967-04-17,9.9,7.2,15.0,5.1
1967-04-19,3.1,1.1,6.1,0.0
1967-04-22,4.7,2.8,7.8,1.4
1967-04-23,12.5,5.0,18.9,1.4
1967-04-24,13.3,11.1,18.9,0.0
1967-04-25,14.6,8.9,18.9,2.7
1967-04-26,17.9,12.2,22.8,0.5
1967-04-28,15.8,10.0,22.2,0.0
1967-05-01,9.6,1.1,15.0,0.0
1967-05-02,16.1,7.2,22.8,0.0
1967-05-03,17.9,11.1,22.8,0.0
1967-05-04,18.9,13.9,25.0,0.0
1967-05-05,15.8,10.0,27.2,0.0
1967-05-07,25.0,10.0,30.0,0.0
1967-05-09,22.9,13.9,32.2,0.0
1967-05-10,22.7,15.0,31.1,0.0
1967-05-12,11.4,3.9,17.8,0.0
1967-05-13,11.7,5.0,17.2,0.0
1967-05-14,10.4,3.9,18.9,0.0
1967-05-18,20.7,12.2,30.0,0.0
1967-05-19,24.2,12.8,31.1,0.0
1967-05-20,24.6,13.9,32.2,0.0
1967-05-21,24.2,17.8,32.2,0.0
1967-05-22,24.6,15.0,32.2,0.0
1967-05-23,24.2,12.2,30.0,0.0
1967-05-24,23.9,13.9,32.2,0.0
1967-05-25,20.4,13.9,27.8,0.1
1967-05-26,20.8,12.8,27.2,0.0
1967-05-29,10.9,7.8,16.1,0.0
1967-05-31,12.7,5.0,17.8,0.0
1967-06-05,14.8,10.0,22.2,3.2
1967-06-08,12.4,7.2,21.1,0.0
1967-06-11,21.4,12.8,28.9,0.0
1967-06-12,20.9,15.0,27.2,1.2
1967-06-14,19.1,16.1,23.9,6.0
1967-06-16,16.2,11.1,20.0,0.0
1967-06-17,18.1,12.8,22.8,0.6
1967-06-19,16.8,12.8,22.2,3.5
1967-06-22,16.1,12.8,21.1,0.0
1967-06-23,18.9,12.2,23.9,0.0
1967-07-05,16.8,11.1,22.2,1.6
1967-07-06,17.0,13.9,22.8,3.7
1967-07-07,19.8,12.8,25.0,0.0
1967-07-08,19.6,15.0,22.8,0.0
1967-07-09,19.2,12.2,25.0,0.0
1967-07-10,20.0,12.2,26.1,0.0
1967-07-11,21.3,15.0,27.2,2.8
1967-07-12,20.7,16.1,27.2,0.0
1967-07-14,21.7,15.0,27.8,0.0
1967-07-16,16.5,12.2,21.1,1.2
1967-07-17,14.9,10.0,22.2,0.0
1967-07-19,12.1,7.8,20.0,0.0
1967-07-20,14.7,7.2,23.9,0.0
1967-07-21,18.7,13.9,26.1,4.9
1967-07-22,22.5,15.0,28.9,0.0
1967-07-27,16.3,15.0,18.9,6.8
1967-07-28,16.4,15.0,21.1,1.2
1967-07-31,18.3,12.8,23.9,0.0
1967-08-01,18.9,12.8,26.1,3.5
1967-08-04,19.3,16.1,25.0,0.5
1967-08-06,21.3,13.9,26.1,0.0
1967-08-10,16.5,10.0,22.2,0.0
1967-08-11,15.4,7.8,22.8,0.0
1967-08-12,19.6,11.1,26.1,0.0
1967-08-13,23.0,12.8,27.8,0.0
1967-08-14,19.3,13.9,27.8,0.0
1967-08-17,23.1,17.8,31.1,0.0
1967-08-18,22.2,13.9,30.0,0.0
1967-08-20,21.0,13.9,30.0,0.0
1967-08-25,17.9,10.0,23.9,2.8
1967-08-30,20.2,16.1,27.2,0.7
1967-09-01,14.1,12.2,18.9,2.6
1967-09-02,15.9,10.0,22.2,0.0
